Time - Plot 0	Amplitude - Plot 0	Time - Plot 1	table - Plot 1	
0.710937	-22.2321	0.710937	-22.2321	
0.7125	12.266	0.7125	12.266	
0.714063	-9.39116	0.714063	-9.39116	
0.715625	-12.266	0.715625	-12.266	
0.717188	3.0665	0.717188	3.0665	
0.71875	0.383312	0.71875	0.383312	
0.720313	-10.1578	0.720313	-10.1578	
0.721875	-5.94134	0.721875	-5.94134	
0.723438	-11.8827	0.723438	-11.8827	
0.725	-24.3403	0.725	-24.3403	
0.726562	-27.2152	0.726562	-27.2152	
0.728125	-0.766625	0.728125	-0.766625	
0.729688	-4.59975	0.729688	-4.59975	
0.73125	-5.36637	0.73125	-5.36637	
0.732813	-0.766625	0.732813	-0.766625	
0.734375	-7.66625	0.734375	-7.66625	
0.735938	-17.824	0.735938	-17.824	
0.7375	-22.0405	0.7375	-22.0405	
0.739063	-20.6989	0.739063	-20.6989	
0.740625	-13.7992	0.740625	-13.7992	
0.742187	-28.5568	0.742187	-28.5568	
0.74375	-9.39116	0.74375	-9.39116	
0.745313	-19.1656	0.745313	-19.1656	
0.746875	-8.43287	0.746875	-8.43287	
0.748438	0	0.748438	0	
0.75	-5.36637	0.75	-5.36637	
0.751563	-19.5489	0.751563	-19.5489	
0.753125	-3.83312	0.753125	-3.83312	
0.754688	-4.40809	0.754688	-4.40809	
0.75625	-19.5489	0.75625	-19.5489	
0.757812	-18.399	0.757812	-18.399	
0.759375	-9.96612	0.759375	-9.96612	
0.760938	-11.1161	0.760938	-11.1161	
0.7625	-21.8488	0.7625	-21.8488	
0.764063	3.0665	0.764063	3.0665	
0.765625	-18.0157	0.765625	-18.0157	
0.767188	-20.8905	0.767188	-20.8905	
0.76875	-13.0326	0.76875	-13.0326	
0.770313	11.691	0.770313	11.691	
0.771875	-14.7575	0.771875	-14.7575	
0.773437	-15.1408	0.773437	-15.1408	
0.775	-17.0574	0.775	-17.0574	
0.776563	-28.1735	0.776563	-28.1735	
0.778125	-10.5411	0.778125	-10.5411	
0.779688	3.44981	0.779688	3.44981	
0.78125	-15.1408	0.78125	-15.1408	
0.782813	-12.6493	0.782813	-12.6493	
0.784375	-4.59975	0.784375	-4.59975	
0.785938	-11.8827	0.785938	-11.8827	
0.7875	-22.8071	0.7875	-22.8071	
0.789062	-15.5242	0.789062	-15.5242	
0.790625	-10.3494	0.790625	-10.3494	
0.792188	-9.1995	0.792188	-9.1995	
0.79375	-17.0574	0.79375	-17.0574	
0.795313	-19.7406	0.795313	-19.7406	
0.796875	-26.4486	0.796875	-26.4486	
0.798438	4.40809	0.798438	4.40809	
0.8	-24.1487	0.8	-24.1487	
0.801563	-22.2321	0.801563	-22.2321	
0.803125	-29.8984	0.803125	-29.8984	
0.804687	-21.2738	0.804687	-21.2738	
0.80625	-24.1487	0.80625	-24.1487	
0.807813	-31.0483	0.807813	-31.0483	
0.809375	-19.3573	0.809375	-19.3573	
0.810938	-21.6572	0.810938	-21.6572	
0.8125	-3.64147	0.8125	-3.64147	
0.814063	-23.7654	0.814063	-23.7654	
0.815625	-11.3077	0.815625	-11.3077	
0.817188	-16.0991	0.817188	-16.0991	
0.81875	-10.3494	0.81875	-10.3494	
0.820312	-11.1161	0.820312	-11.1161	
0.821875	-10.7327	0.821875	-10.7327	
0.823438	-14.5659	0.823438	-14.5659	
0.825	-14.5659	0.825	-14.5659	
0.826563	-16.4824	0.826563	-16.4824	
0.828125	-24.7237	0.828125	-24.7237	
0.829688	-22.4238	0.829688	-22.4238	
0.83125	-31.6233	0.83125	-31.6233	
0.832813	-18.2073	0.832813	-18.2073	
0.834375	-26.8319	0.834375	-26.8319	
0.835937	-32.7732	0.835937	-32.7732	
0.8375	-14.1826	0.8375	-14.1826	
0.839063	-31.8149	0.839063	-31.8149	
0.840625	-21.0822	0.840625	-21.0822	
0.842188	-16.2908	0.842188	-16.2908	
0.84375	-20.8905	0.84375	-20.8905	
0.845313	-23.3821	0.845313	-23.3821	
0.846875	-22.8071	0.846875	-22.8071	
0.848438	-1.53325	0.848438	-1.53325	
0.85	6.133	0.85	6.133	
0.851562	-18.5907	0.851562	-18.5907	
0.853125	-1.72491	0.853125	-1.72491	
0.854688	1.72491	0.854688	1.72491	
0.85625	-11.1161	0.85625	-11.1161	
0.857813	-15.5242	0.857813	-15.5242	
0.859375	-24.3403	0.859375	-24.3403	
0.860938	-6.70797	0.860938	-6.70797	
0.8625	1.72491	0.8625	1.72491	
0.864063	-4.02478	0.864063	-4.02478	
0.865625	-9.96612	0.865625	-9.96612	
0.867187	7.09128	0.867187	7.09128	
0.86875	-4.98306	0.86875	-4.98306	
0.870313	8.43287	0.870313	8.43287	
0.871875	12.4577	0.871875	12.4577	
0.873438	13.0326	0.873438	13.0326	
0.875	18.5907	0.875	18.5907	
0.876563	10.3494	0.876563	10.3494	
0.878125	6.133	0.878125	6.133	
0.879688	17.824	0.879688	17.824	
0.88125	11.8827	0.88125	11.8827	
0.882812	1.34159	0.882812	1.34159	
0.884375	10.5411	0.884375	10.5411	
0.885938	5.17472	0.885938	5.17472	
0.8875	-20.6989	0.8875	-20.6989	
0.889063	-12.4577	0.889063	-12.4577	
0.890625	10.7327	0.890625	10.7327	
0.892188	-9.58281	0.892188	-9.58281	
0.89375	3.64147	0.89375	3.64147	
0.895313	2.49153	0.895313	2.49153	
0.896875	0.958281	0.896875	0.958281	
0.898437	-26.6402	0.898437	-26.6402	
0.9	11.1161	0.9	11.1161	
0.901563	-18.5907	0.901563	-18.5907	
0.903125	-0.574969	0.903125	-0.574969	
0.904688	-2.29987	0.904688	-2.29987	
0.90625	-28.1735	0.90625	-28.1735	
0.907813	-31.0483	0.907813	-31.0483	
0.909375	-34.3065	0.909375	-34.3065	
0.910938	-24.9153	0.910938	-24.9153	
0.9125	-20.8905	0.9125	-20.8905	
0.914062	-24.3403	0.914062	-24.3403	
0.915625	-3.25816	0.915625	-3.25816	
0.917188	0.383312	0.917188	0.383312	
0.91875	9.1995	0.91875	9.1995	
0.920313	-42.1644	0.920313	-42.1644	
0.921875	-8.04956	0.921875	-8.04956	
0.923438	-4.02478	0.923438	-4.02478	
0.925	-8.24122	0.925	-8.24122	
0.926563	-23.3821	0.926563	-23.3821	
0.928125	-22.8071	0.928125	-22.8071	
0.929687	5.94134	0.929687	5.94134	
0.93125	-13.6076	0.93125	-13.6076	
0.932813	-12.841	0.932813	-12.841	
0.934375	-6.133	0.934375	-6.133	
0.935938	-35.2647	0.935938	-35.2647	
0.9375	-20.6989	0.9375	-20.6989	
0.939063	-27.9818	0.939063	-27.9818	
0.940625	-38.1396	0.940625	-38.1396	
0.942188	-32.9649	0.942188	-32.9649	
0.94375	-20.1239	0.94375	-20.1239	
0.945312	-9.00784	0.945312	-9.00784	
0.946875	-6.89962	0.946875	-6.89962	
0.948438	-1.34159	0.948438	-1.34159	
0.95	-2.49153	0.95	-2.49153	
0.951563	7.28294	0.951563	7.28294	
0.953125	-12.4577	0.953125	-12.4577	
0.954688	-12.6493	0.954688	-12.6493	
0.95625	-23.957	0.95625	-23.957	
0.957813	-6.32466	0.957813	-6.32466	
0.959375	-11.4994	0.959375	-11.4994	
0.960937	2.29987	0.960937	2.29987	
0.9625	-3.44981	0.9625	-3.44981	
0.964063	-13.6076	0.964063	-13.6076	
0.965625	-38.9062	0.965625	-38.9062	
0.967188	-38.9062	0.967188	-38.9062	
0.96875	-48.489	0.96875	-48.489	
0.970313	-64.2048	0.970313	-64.2048	
0.971875	-51.7472	0.971875	-51.7472	
0.973438	-60.9467	0.973438	-60.9467	
0.975	-66.888	0.975	-66.888	
0.976562	-16.4824	0.976562	-16.4824	
0.978125	-17.824	0.978125	-17.824	
0.979688	-6.89962	0.979688	-6.89962	
0.98125	-22.6154	0.98125	-22.6154	
0.982813	14.9492	0.982813	14.9492	
0.984375	-14.1826	0.984375	-14.1826	
0.985938	-25.8736	0.985938	-25.8736	
0.9875	9.58281	0.9875	9.58281	
0.989063	2.49153	0.989063	2.49153	
0.990625	-2.10822	0.990625	-2.10822	
0.992187	10.1578	0.992187	10.1578	
0.99375	14.5659	0.99375	14.5659	
